fecha,variedad,colaborador,gramos,plantas,supervisor,sucursal,lote,motivo,maceta,variedad_mix,cliente,no_aplicacion,tipo
2026-04-10,WEDDING CAKE,JCK,59,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-10,WEDDING CAKE,JSL,54,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-10,WEDDING CAKE,JCK,40,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-10,WEDDING CAKE,JSL,60,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-10,WEDDING CAKE,JCK,38,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-10,WEDDING CAKE,JCK,67,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-10,WEDDING CAKE,JCK,70,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-11,BANANA LATTE,NRQ,38,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-11,BANANA LATTE,JCK,80,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-11,WEDDING CAKE,JSL,52,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-11,BANANA LATTE,NRQ,51,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-11,BANANA LATTE,JCK,74,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-11,RED RED WINE,JCK,56,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-11,RED RED WINE,JCK,40,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-11,BANANA LATTE,JCK,32,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-11,WEDDING CAKE,JSL,41,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-11,WEDDING CAKE,JCK,25,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-11,RED RED WINE,JSL,21,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-11,WEDDING CAKE,JSL,30,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-03-31,AK-47,JSL,42,1,JP,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-31,WEDDING CAKE,JSL,49,1,JP,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-31,BANANA LATTE,JSL,52,1,JP,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-31,KANDY KUSH,JSL,24,1,JP,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-31,WEDDING CAKE,JSL,53,1,JP,RP,L4 - RP,trim,Maceta grande,,,,Entrada
2026-03-31,WEDDING CAKE,JCK,45,1,JP,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-31,AK-47,JCK,33,1,JP,RP,L4 - RP,trim,Maceta grande,,,,Entrada
2026-03-31,KANDY KUSH,JCK,27,1,JP,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-04-09,AK-47,JCK,44,1,JP,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-04-09,AK-47,JCK,34,1,JP,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-04-09,AK-47,JSL,41,1,JP,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-04-09,RED RED WINE,JCK,34,1,JP,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-04-09,AK-47,JCK,41,1,JP,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-04-09,WEDDING CAKE,JCK,57,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-09,WEDDING CAKE,JCK,45,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-09,WEDDING CAKE,JCK,23,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-09,BANANA LATTE,JCK,32,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-09,BANANA LATTE,JCK,26,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-09,BANANA LATTE,JCK,18,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-09,BANANA LATTE,JCK,40,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-09,BANANA LATTE,JCK,34,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-09,WEDDING CAKE,NRQ,49,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-09,BANANA LATTE,NRQ,66,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-09,BANANA LATTE,JR,53,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-09,BANANA LATTE,JR,60,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-09,WEDDING CAKE,JR,81,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-04-09,WEDDING CAKE,JSL,61,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-09,WEDDING CAKE,JSL,56,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-04-09,BANANA LATTE,JSL,16,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-03-28,BANANA LATTE,JSL,40,1,JP,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-28,BANANA LATTE,JSL,37,1,JP,RP,L4 - RP,trim,Maceta grande,,,,Entrada
2026-03-28,AK-47,JSL,27,1,JP,RP,L4 - RP,trim,Maceta chica,,,,Entrada
2026-03-28,BANANA LATTE,JSL,62,1,JP,RP,L4 - RP,trim,Maceta grande,,,,Entrada
2026-04-25,KANDY KUSH,JCK,31,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-25,MICHAEL JORDAN,JCK,44,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-25,MICHAEL JORDAN,JCK,30,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-25,KANDY KUSH,JCK,50,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-25,BANANA LATTE,JCK,38,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-25,MICHAEL JORDAN,JCK,51,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-30,KANDY KUSH,JCK,42,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-30,RED RED WINE,JCK,35,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-30,KANDY KUSH,NRQ,44,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-30,KANDY KUSH,JCK,71,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-30,KANDY KUSH,JCK,51,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-30,KANDY KUSH,JCK,40,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-30,BANANA LATTE,JR,102,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-30,BANANA LATTE,JCK,82,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-30,BANANA LATTE,JCK,41,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-30,MICHAEL JORDAN,NRQ,50,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-30,MICHAEL JORDAN,NRQ,50,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-30,KANDY KUSH,JCK,82,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-30,BANANA LATTE,JCK,52,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-30,KANDY KUSH,JCK,72,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-30,BANANA LATTE,JCK,55,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-30,BANANA LATTE,JCK,51,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-30,MICHAEL JORDAN,JCK,42,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-30,MICHAEL JORDAN,JCK,40,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-30,BANANA LATTE,JCK,37,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-30,KANDY KUSH,JCK,35,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-11,RED RED WINE,JCK,53,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-11,KANDY KUSH,NRQ,36,1,JP,SMB,L4 - SMB,trim,Maceta grande,,,,Entrada
2026-04-11,KANDY KUSH,JCK,51,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-11,MOZZARELLA,JCK,48,1,JP,SMB,L4 - SMB,trim,Maceta grande,,,,Entrada
2026-04-11,AK-47,JCK,41,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-11,BANANA LATTE,JCK,78,1,JP,SMB,L4 - SMB,trim,Maceta grande,,,,Entrada
2026-04-11,KANDY KUSH,NRQ,57,1,JP,SMB,L4 - SMB,trim,Maceta grande,,,,Entrada
2026-04-11,BANANA LATTE,NRQ,73,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-11,RED RED WINE,JR,52,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-15,KANDY KUSH,JCK,58,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-15,BANANA LATTE,JCK,54,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-15,KANDY KUSH,JCK,82,1,JP,SMB,L4 - SMB,trim,Maceta grande,,,,Entrada
2026-04-15,KANDY KUSH,JCK,55,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-18,RUNTZ,JCK,46,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-18,RUNTZ,JCK,13,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-18,GRAN JEFA,JCK,57,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-18,PURPLE DIESEL,JCK,25,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-18,SUGAR CANE,JCK,57,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-18,KING KUSH BREATH,JR,29,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-18,BLACKBERRY HONEY,JCK,68,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-18,RECON,JCK,62,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-18,RECON,JCK,29,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-18,APPLE FRITTER,JCK,33,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-18,APPLE FRITTER,JCK,37,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-25,KANDY KUSH,JCK,36,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-25,KANDY KUSH,JCK,46,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-25,KANDY KUSH,JCK,53,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-25,MICHAEL JORDAN,NRQ,68,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-25,KANDY KUSH,JCK,53,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-25,BANANA LATTE,JCK,43,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-25,BANANA LATTE,JCK,55,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-04-25,KANDY KUSH,JCK,53,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-04-08,AK-47,JCK,56,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-08,RED RED WINE,JCK,45,1,JP,SMB,L4 - SMB,trim,Maceta grande,,,,Entrada
2026-04-08,BANANA LATTE,JCK,74,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-08,MOZZARELLA,JCK,63,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-08,RED RED WINE,JCK,56,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-08,RED RED WINE,JCK,52,1,JP,SMB,L4 - SMB,trim,Maceta grande,,,,Entrada
2026-04-08,WEDDING CAKE,JSL,56,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-08,WEDDING CAKE,JSL,57,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-08,WEDDING CAKE,JSL,63,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-08,BANANA LATTE,JSL,70,1,JP,SMB,L4 - SMB,trim,Maceta grande,,,,Entrada
2026-04-08,RED RED WINE,NRQ,80,1,JP,SMB,L4 - SMB,trim,Maceta grande,,,,Entrada
2026-04-07,BANANA LATTE,JCK,73,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-07,BANANA LATTE,JCK,71,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-07,RED RED WINE,JSL,42,1,JP,SMB,L4 - SMB,trim,Maceta grande,,,,Entrada
2026-04-07,RED RED WINE,JSL,56,1,JP,SMB,L4 - SMB,trim,Maceta grande,,,,Entrada
2026-04-07,WEDDING CAKE,JCK,70,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-07,BANANA LATTE,JCK,89,1,JP,SMB,L4 - SMB,trim,Maceta grande,,,,Entrada
2026-04-07,WEDDING CAKE,JSL,62,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-07,BANANA LATTE,JSL,64,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-07,WEDDING CAKE,JSL,73,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-07,BANANA LATTE,JCK,75,1,JP,SMB,L4 - SMB,trim,Maceta chica,,,,Entrada
2026-04-07,BANANA LATTE,JCK,75,1,JP,SMB,L4 - SMB,trim,Maceta grande,,,,Entrada
2026-03-24,RED RED WINE,NRQ,51,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,BANANA LATTE,JCK,58,1,JP,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-03-24,BANANA LATTE,JCK,80,1,JP,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-03-24,BANANA LATTE,JCK,43,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,BANANA LATTE,JCK,58,1,JP,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-03-24,RED RED WINE,JCK,50,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,BANANA LATTE,NRQ,61,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,BANANA LATTE,JCK,42,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,BANANA LATTE,JCK,48,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,BANANA LATTE,JCK,35,1,JP,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-03-24,BANANA LATTE,JCK,34,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,BANANA LATTE,JSL,58,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,BANANA LATTE,JCK,59,1,JP,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-03-24,BANANA LATTE,JSL,62,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,BANANA LATTE,JSL,44,1,JP,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-03-24,BANANA LATTE,JCK,79,1,JP,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-03-24,RED RED WINE,JCK,37,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,KANDY KUSH,JCK,57,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,BANANA LATTE,NRQ,60,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,BANANA LATTE,JCK,41,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,BANANA LATTE,JSL,49,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,RED RED WINE,JSL,58,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,BANANA LATTE,JCK,34,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,RED RED WINE,JCK,32,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,KANDY KUSH,JSL,24,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-24,RED RED WINE,JSL,30,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-26,WEDDING CAKE,JSL,59,1,JP,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-03-26,BANANA LATTE,JSL,78,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-03-26,BANANA LATTE,JCK,79,1,JP,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-03-26,BANANA LATTE,JSL,68,1,JP,SMB,L3 - SMB,trim,Maceta grande,,,,Entrada
2026-03-26,BANANA LATTE,JCK,84,1,JP,SMB,L3 - SMB,trim,Maceta chica,,,,Entrada
2026-04-08,APPLE FRITTER,JCK,37,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-04-08,RED RED WINE,JSL,19,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-04-08,RED RED WINE,JCK,33,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-03-27,KANDY KUSH,JCK,12,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-03-27,KANDY KUSH,JCK,35,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-03-27,KANDY KUSH,JCK,17,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-03-27,KING KUSH BREATH,JCK,15,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-03-27,BANANA LATTE,JCK,50,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-03-27,BLACKBERRY HONEY,JR,66,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-03-30,RUNTZ,JSL,29,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-03-30,ZALLAH BREAD,JSL,24,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-03-30,ZALLAH BREAD,JSL,32,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-03-30,RUNTZ,JSL,32,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-03-30,BLACKBERRY HONEY,JSL,56,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-03-30,GRAN JEFA,JCK,15,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-03-30,RECON,JCK,26,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-03-30,RECON,JCK,19,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-03-30,RECON,JCK,51,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-03-30,GRAN JEFA,JCK,29,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-05-06,BANANA LATTE,JCK,47,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-05-06,KANDY KUSH,JCK,54,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-05-06,BANANA LATTE,NRQ,48,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-05-06,KANDY KUSH,NRQ,59,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-05-06,KANDY KUSH,JCK,40,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-05-06,KANDY KUSH,NRQ,54,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-05-06,KANDY KUSH,JCK,29,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-05-06,BANANA LATTE,JCK,50,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-05-06,KANDY KUSH,JCK,35,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-05-06,MICHAEL JORDAN,JCK,50,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-05-06,KANDY KUSH,JCK,35,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-05-06,KANDY KUSH,JCK,36,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-05-01,KANDY KUSH,JCK,23,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-05-01,KANDY KUSH,JCK,16,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-05-01,KANDY KUSH,JCK,37,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-05-01,KANDY KUSH,JSL,25,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-05-01,KANDY KUSH,JCK,17,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-05-01,RED RED WINE,JSL,18,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-05-01,MICHAEL JORDAN,JSL,33,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-05-01,MICHAEL JORDAN,JCK,54,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-05-01,MICHAEL JORDAN,JSL,32,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-05-01,MICHAEL JORDAN,JCK,36,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-05-28,BANANA LATTE,JCK,35,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-05-12,BANANA LATTE,JR,60,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-05-12,BANANA LATTE,JCK,41,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-05-12,BANANA LATTE,JCK,34,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-05-12,BANANA LATTE,JCK,47,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-05-12,BANANA LATTE,JCK,31,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-05-12,BANANA LATTE,JCK,71,1,JP,RP,L5 - RP,trim,Maceta grande,,,,Entrada
2026-05-12,BANANA LATTE,JCK,64,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-05-12,BANANA LATTE,JCK,34,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-05-12,BANANA LATTE,JCK,44,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-05-12,BANANA LATTE,JCK,33,1,JP,RP,L5 - RP,trim,Maceta chica,,,,Entrada
2026-05-21,BLACKBERRY HONEY,LE,90,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-05-21,APPLE FRITTER,LE,79,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-05-21,BLACKBERRY HONEY,LE,73,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-05-21,BLACKBERRY HONEY,LE,73,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-05-21,APPLE FRITTER,LE,58,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-05-12,BLACKBERRY HONEY,LE,80,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-05-27,MICHAEL JORDAN,KEF,31,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-05-27,MICHAEL JORDAN,KEF,33,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-05-27,MICHAEL JORDAN,KEF,31,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-05-27,MICHAEL JORDAN,KEF,37,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-05-27,APPLE FRITTER,KEF,35,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-05-28,MICHAEL JORDAN,JP,63,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-05-28,MICHAEL JORDAN,JP,43,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-05-20,BANANA LATTE,LE,54,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-05-20,KANDY KUSH,LE,39,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-05-20,BANANA LATTE,LE,43,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-05-20,BANANA LATTE,LE,50,1,JP,SMB,L5 - SMB,trim,Maceta grande,,,,Entrada
2026-05-20,APPLE FRITTER,LE,45,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-05-20,BANANA LATTE,LE,54,1,JP,SMB,L5 - SMB,trim,Maceta chica,,,,Entrada
2026-05-20,APPLE FRITTER,LE,35,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-06-04,BLACKBERRY HONEY,LE,19,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-05-20,KING KUSH BREATH,LE,15,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-05-20,SUGAR CANE,LE,24,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-05-20,SUGAR CANE,LE,22,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-05-25,MICHAEL JORDAN,LE,33,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-05-25,MICHAEL JORDAN,LE,64,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-05-25,BANANA LATTE,LE,55,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-05-20,APPLE FRITTER,KEF,53,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-05-20,MICHAEL JORDAN,KEF,51,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-05-20,APPLE FRITTER,KEF,32,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-05-20,MICHAEL JORDAN,KEF,39,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
